Id,Id2,Geography,Total,MarginOfError,Year,formattedAddress
0500000US17179,17179,"Tazewell County, Illinois",135433,*****,2010,"Tazewell County, IL, USA"
0500000US17183,17183,"Vermilion County, Illinois",81551,*****,2010,"Vermilion County, IL, USA"
0500000US17197,17197,"Will County, Illinois",678697,*****,2010,"Will County, IL, USA"
0500000US17199,17199,"Williamson County, Illinois",66369,*****,2010,"Williamson County, IL, USA"
0500000US17201,17201,"Winnebago County, Illinois",295127,*****,2010,"Winnebago County, IL, USA"
0500000US18003,18003,"Allen County, Indiana",355856,*****,2010,"Allen County, IN, USA"
0500000US18005,18005,"Bartholomew County, Indiana",76855,*****,2010,"Bartholomew County, IN, USA"
0500000US18019,18019,"Clark County, Indiana",110610,*****,2010,"Clark County, IN, USA"
0500000US18035,18035,"Delaware County, Indiana",117669,*****,2010,"Delaware County, IN, USA"
0500000US18039,18039,"Elkhart County, Indiana",197646,*****,2010,"Elkhart County, IN, USA"
0500000US18043,18043,"Floyd County, Indiana",74679,*****,2010,"Floyd County, IN, USA"
0500000US18053,18053,"Grant County, Indiana",69975,*****,2010,"Grant County, IN, USA"
0500000US18057,18057,"Hamilton County, Indiana",276390,*****,2010,"Hamilton County, IN, USA"
0500000US18059,18059,"Hancock County, Indiana",70250,*****,2010,"Hancock County, IN, USA"
0500000US18063,18063,"Hendricks County, Indiana",145867,*****,2010,"Hendricks County, IN, USA"
0500000US18067,18067,"Howard County, Indiana",82770,*****,2010,"Howard County, IN, USA"
0500000US18081,18081,"Johnson County, Indiana",140009,*****,2010,"Johnson County, IN, USA"
0500000US18085,18085,"Kosciusko County, Indiana",77368,*****,2010,"Kosciusko County, IN, USA"
0500000US18089,18089,"Lake County, Indiana",495981,*****,2010,"Lake County, IN, USA"
0500000US18091,18091,"LaPorte County, Indiana",111465,*****,2010,"LaPorte County, IN, USA"
0500000US18095,18095,"Madison County, Indiana",131642,*****,2010,"Madison County, IN, USA"
0500000US18097,18097,"Marion County, Indiana",904878,*****,2010,"Marion County, IN, USA"
0500000US18105,18105,"Monroe County, Indiana",138422,*****,2010,"Monroe County, IN, USA"
0500000US18109,18109,"Morgan County, Indiana",69061,*****,2010,"Morgan County, IN, USA"
0500000US18127,18127,"Porter County, Indiana",164592,*****,2010,"Porter County, IN, USA"
0500000US18141,18141,"St. Joseph County, Indiana",266961,*****,2010,"St Joseph County, IN, USA"
0500000US18157,18157,"Tippecanoe County, Indiana",172963,*****,2010,"Tippecanoe County, IN, USA"
0500000US18163,18163,"Vanderburgh County, Indiana",179833,*****,2010,"Vanderburgh County, IN, USA"
0500000US18167,18167,"Vigo County, Indiana",107958,*****,2010,"Vigo County, IN, USA"
0500000US18177,18177,"Wayne County, Indiana",68853,*****,2010,"Wayne County, IN, USA"
0500000US19013,19013,"Black Hawk County, Iowa",131221,*****,2010,"Black Hawk County, IA, USA"
0500000US19049,19049,"Dallas County, Iowa",66616,*****,2010,"Dallas County, IA, USA"
0500000US19061,19061,"Dubuque County, Iowa",93880,*****,2010,"Dubuque County, IA, USA"
0500000US19103,19103,"Johnson County, Iowa",131225,*****,2010,"Johnson County, IA, USA"
0500000US19113,19113,"Linn County, Iowa",211501,*****,2010,"Linn County, IA, USA"
0500000US19153,19153,"Polk County, Iowa",432260,*****,2010,"Polk County, IA, USA"
0500000US19155,19155,"Pottawattamie County, Iowa",93359,*****,2010,"Pottawattamie County, IA, USA"
0500000US19163,19163,"Scott County, Iowa",165841,*****,2010,"Scott County, IA, USA"
0500000US19169,19169,"Story County, Iowa",89575,*****,2010,"Story County, IA, USA"
0500000US19193,19193,"Woodbury County, Iowa",102407,*****,2010,"Woodbury County, IA, USA"
0500000US20015,20015,"Butler County, Kansas",65923,*****,2010,"Butler County, KS, USA"
0500000US20045,20045,"Douglas County, Kansas",111130,*****,2010,"Douglas County, KS, USA"
0500000US20091,20091,"Johnson County, Kansas",545876,*****,2010,"Johnson County, KS, USA"
0500000US20103,20103,"Leavenworth County, Kansas",73749,2332,2010,"Leavenworth County, KS, USA"
0500000US20161,20161,"Riley County, Kansas",71481,*****,2010,"Riley County, KS, USA"
0500000US20173,20173,"Sedgwick County, Kansas",499393,*****,2010,"Sedgwick County, KS, USA"
0500000US20177,20177,"Shawnee County, Kansas",178301,*****,2010,"Shawnee County, KS, USA"
0500000US20209,20209,"Wyandotte County, Kansas",157845,*****,2010,"Wyandotte County, KS, USA"
0500000US21015,21015,"Boone County, Kentucky",119290,*****,2010,"Boone County, KY, USA"
0500000US21029,21029,"Bullitt County, Kentucky",74473,*****,2010,"Bullitt County, KY, USA"
0500000US21037,21037,"Campbell County, Kentucky",90532,*****,2010,"Campbell County, KY, USA"
0500000US21047,21047,"Christian County, Kentucky",74179,*****,2010,"Christian County, KY, USA"
0500000US21059,21059,"Daviess County, Kentucky",96762,*****,2010,"Daviess County, KY, USA"
0500000US21067,21067,"Fayette County, Kentucky",296765,*****,2010,"Fayette County, KY, USA"
0500000US21093,21093,"Hardin County, Kentucky",106933,*****,2010,"Hardin County, KY, USA"
0500000US21111,21111,"Jefferson County, Kentucky",742172,*****,2010,"Jefferson County, KY, USA"
0500000US21117,21117,"Kenton County, Kentucky",159876,*****,2010,"Kenton County, KY, USA"
0500000US21145,21145,"McCracken County, Kentucky",65539,*****,2010,"McCracken County, KY, USA"
0500000US21151,21151,"Madison County, Kentucky",83157,*****,2010,"Madison County, KY, USA"
0500000US21195,21195,"Pike County, Kentucky",64952,*****,2010,"Pike County, KY, USA"
0500000US21227,21227,"Warren County, Kentucky",114172,*****,2010,"Warren County, KY, USA"
0500000US22005,22005,"Ascension Parish, Louisiana",107891,*****,2010,"Ascension Parish, LA, USA"
0500000US22015,22015,"Bossier Parish, Louisiana",117522,*****,2010,"Bossier Parish, LA, USA"
0500000US22017,22017,"Caddo Parish, Louisiana",255543,*****,2010,"Caddo Parish, LA, USA"
0500000US22019,22019,"Calcasieu Parish, Louisiana",193230,*****,2010,"Calcasieu Parish, LA, USA"
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",440909,*****,2010,"East Baton Rouge Parish, LA, USA"
0500000US22045,22045,"Iberia Parish, Louisiana",73236,*****,2010,"Iberia Parish, LA, USA"
0500000US22051,22051,"Jefferson Parish, Louisiana",432449,*****,2010,"Jefferson Parish, LA, USA"
0500000US22055,22055,"Lafayette Parish, Louisiana",222051,*****,2010,"Lafayette Parish, LA, USA"
0500000US22057,22057,"Lafourche Parish, Louisiana",96328,*****,2010,"Lafourche Parish, LA, USA"
0500000US22063,22063,"Livingston Parish, Louisiana",128549,*****,2010,"Livingston Parish, LA, USA"
0500000US22071,22071,"Orleans Parish, Louisiana",347858,*****,2010,"Orleans Parish, LA, USA"
0500000US22073,22073,"Ouachita Parish, Louisiana",153910,*****,2010,"Ouachita Parish, LA, USA"
0500000US22079,22079,"Rapides Parish, Louisiana",131779,*****,2010,"Rapides Parish, LA, USA"
0500000US22097,22097,"St. Landry Parish, Louisiana",83454,*****,2010,"St Landry Parish, LA, USA"
0500000US22103,22103,"St. Tammany Parish, Louisiana",234568,*****,2010,"St Tammany Parish, LA, USA"
0500000US22105,22105,"Tangipahoa Parish, Louisiana",121425,*****,2010,"Tangipahoa Parish, LA, USA"
0500000US22109,22109,"Terrebonne Parish, Louisiana",111861,*****,2010,"Terrebonne Parish, LA, USA"
0500000US23001,23001,"Androscoggin County, Maine",107623,*****,2010,"Androscoggin County, ME, USA"
0500000US23003,23003,"Aroostook County, Maine",71720,*****,2010,"Maine, ME 04736, USA"
0500000US23005,23005,"Cumberland County, Maine",281457,*****,2010,"Cumberland County, ME, USA"
0500000US23011,23011,"Kennebec County, Maine",122143,*****,2010,"Kennebec County, ME, USA"
0500000US23019,23019,"Penobscot County, Maine",153849,*****,2010,"Penobscot County, ME, USA"
0500000US23031,23031,"York County, Maine",197216,*****,2010,"York County, ME, USA"
0500000US24001,24001,"Allegany County, Maryland",75021,*****,2010,"Allegany County, MD, USA"
0500000US24003,24003,"Anne Arundel County, Maryland",539198,*****,2010,"Anne Arundel County, MD, USA"
0500000US24005,24005,"Baltimore County, Maryland",805709,*****,2010,"Baltimore County, MD, USA"
0500000US24009,24009,"Calvert County, Maryland",88936,*****,2010,"Calvert County, MD, USA"
0500000US24013,24013,"Carroll County, Maryland",167241,*****,2010,"Carroll County, MD, USA"
0500000US24015,24015,"Cecil County, Maryland",101199,*****,2010,"Cecil County, MD, USA"
0500000US24017,24017,"Charles County, Maryland",147086,*****,2010,"Charles County, MD, USA"
0500000US24021,24021,"Frederick County, Maryland",234122,*****,2010,"Frederick County, MD, USA"
0500000US24025,24025,"Harford County, Maryland",245177,*****,2010,"Harford County, MD, USA"
0500000US24027,24027,"Howard County, Maryland",288376,*****,2010,"Howard County, MD, USA"
0500000US24031,24031,"Montgomery County, Maryland",976203,*****,2010,"Montgomery County, MD, USA"
0500000US24033,24033,"Prince George's County, Maryland",865271,*****,2010,"Prince George's County, MD, USA"
0500000US24037,24037,"St. Mary's County, Maryland",105786,*****,2010,"Mechanicsville, MD 20659, USA"
0500000US24043,24043,"Washington County, Maryland",147558,*****,2010,"Washington County, MD, USA"
0500000US24045,24045,"Wicomico County, Maryland",98843,*****,2010,"Wicomico County, MD, USA"
0500000US24510,24510,"Baltimore city, Maryland",620583,*****,2010,"Baltimore, MD, USA"
0500000US25001,25001,"Barnstable County, Massachusetts",215937,*****,2010,"Barnstable County, MA, USA"
0500000US25003,25003,"Berkshire County, Massachusetts",131144,*****,2010,"Berkshire County, MA, USA"
0500000US25005,25005,"Bristol County, Massachusetts",548612,*****,2010,"Bristol County, MA, USA"
0500000US25009,25009,"Essex County, Massachusetts",744644,*****,2010,"Essex County, MA, USA"
0500000US25011,25011,"Franklin County, Massachusetts",71369,*****,2010,"Franklin County, MA, USA"
0500000US25013,25013,"Hampden County, Massachusetts",463678,*****,2010,"Hampden County, MA, USA"
0500000US25015,25015,"Hampshire County, Massachusetts",158094,*****,2010,"Hampshire County, MA, USA"
0500000US25017,25017,"Middlesex County, Massachusetts",1506008,*****,2010,"Middlesex County, MA, USA"
0500000US25021,25021,"Norfolk County, Massachusetts",672376,*****,2010,"Norfolk County, MA, USA"
0500000US25023,25023,"Plymouth County, Massachusetts",495780,*****,2010,"Plymouth County, MA, USA"
0500000US25025,25025,"Suffolk County, Massachusetts",723323,*****,2010,"Suffolk County, MA, USA"
0500000US25027,25027,"Worcester County, Massachusetts",799553,*****,2010,"Worcester County, MA, USA"
0500000US26005,26005,"Allegan County, Michigan",111503,*****,2010,"Allegan County, MI, USA"
0500000US26017,26017,"Bay County, Michigan",107703,*****,2010,"Bay County, MI, USA"
0500000US26021,26021,"Berrien County, Michigan",156805,*****,2010,"Berrien County, MI, USA"
0500000US26025,26025,"Calhoun County, Michigan",136072,*****,2010,"Calhoun County, MI, USA"
0500000US26037,26037,"Clinton County, Michigan",75426,*****,2010,"Clinton County, MI, USA"
0500000US26045,26045,"Eaton County, Michigan",107838,*****,2010,"Eaton County, MI, USA"
0500000US26049,26049,"Genesee County, Michigan",424926,*****,2010,"Genesee County, MI, USA"
0500000US26055,26055,"Grand Traverse County, Michigan",87043,*****,2010,"Grand Traverse County, MI, USA"
0500000US26065,26065,"Ingham County, Michigan",280812,*****,2010,"Ingham County, MI, USA"
0500000US26073,26073,"Isabella County, Michigan",70334,*****,2010,"Isabella County, MI, USA"
0500000US26075,26075,"Jackson County, Michigan",160201,*****,2010,"Jackson County, MI, USA"
0500000US26077,26077,"Kalamazoo County, Michigan",250738,*****,2010,"Kalamazoo County, MI, USA"
0500000US26081,26081,"Kent County, Michigan",603219,*****,2010,"Kent County, MI, USA"
0500000US26087,26087,"Lapeer County, Michigan",88210,*****,2010,"Lapeer County, MI, USA"
0500000US26091,26091,"Lenawee County, Michigan",99763,*****,2010,"Lenawee County, MI, USA"
0500000US26093,26093,"Livingston County, Michigan",180972,*****,2010,"Livingston County, MI, USA"
0500000US26099,26099,"Macomb County, Michigan",841126,*****,2010,"Macomb County, MI, USA"
0500000US26103,26103,"Marquette County, Michigan",67131,*****,2010,"Marquette County, MI, USA"
0500000US26111,26111,"Midland County, Michigan",83592,*****,2010,"Midland County, MI, USA"
0500000US26115,26115,"Monroe County, Michigan",151932,*****,2010,"Monroe County, MI, USA"
0500000US26121,26121,"Muskegon County, Michigan",172068,*****,2010,"Muskegon County, MI, USA"
0500000US26125,26125,"Oakland County, Michigan",1203012,*****,2010,"Oakland County, MI, USA"
0500000US26139,26139,"Ottawa County, Michigan",264055,*****,2010,"Ottawa County, MI, USA"
0500000US26145,26145,"Saginaw County, Michigan",199911,*****,2010,"Saginaw County, MI, USA"
0500000US26147,26147,"St. Clair County, Michigan",162789,*****,2010,"St Clair County, MI, USA"
0500000US26155,26155,"Shiawassee County, Michigan",70606,*****,2010,"Shiawassee County, MI, USA"
0500000US26159,26159,"Van Buren County, Michigan",76186,*****,2010,"Van Buren County, MI, USA"
0500000US26161,26161,"Washtenaw County, Michigan",345290,*****,2010,"Washtenaw County, MI, USA"
0500000US26163,26163,"Wayne County, Michigan",1815734,*****,2010,"Wayne County, MI, USA"
0500000US27003,27003,"Anoka County, Minnesota",331302,*****,2010,"Anoka County, MN, USA"
0500000US27019,27019,"Carver County, Minnesota",91361,*****,2010,"Carver County, MN, USA"
0500000US27037,27037,"Dakota County, Minnesota",399100,*****,2010,"Dakota County, MN, USA"
0500000US27053,27053,"Hennepin County, Minnesota",1154623,*****,2010,"Hennepin County, MN, USA"
0500000US27109,27109,"Olmsted County, Minnesota",144509,*****,2010,"Olmsted County, MN, USA"
0500000US27123,27123,"Ramsey County, Minnesota",509320,*****,2010,"Ramsey County, MN, USA"
0500000US27137,27137,"St. Louis County, Minnesota",200155,*****,2010,"St Louis County, MN, USA"
0500000US27139,27139,"Scott County, Minnesota",130487,*****,2010,"Scott County, MN, USA"
0500000US27141,27141,"Sherburne County, Minnesota",88691,*****,2010,"Sherburne County, MN, USA"
0500000US27145,27145,"Stearns County, Minnesota",150785,*****,2010,"Stearns County, MN, USA"
0500000US27163,27163,"Washington County, Minnesota",238844,*****,2010,"Washington County, MN, USA"
0500000US27171,27171,"Wright County, Minnesota",125118,*****,2010,"Wright County, MN, USA"
0500000US28033,28033,"DeSoto County, Mississippi",161746,*****,2010,"Desoto County, MS, USA"
0500000US28035,28035,"Forrest County, Mississippi",75113,*****,2010,"Forrest County, MS, USA"
0500000US28047,28047,"Harrison County, Mississippi",187785,*****,2010,"Harrison County, MS, USA"
0500000US28049,28049,"Hinds County, Mississippi",245629,*****,2010,"Hinds County, MS, USA"
0500000US28059,28059,"Jackson County, Mississippi",139698,*****,2010,"Jackson County, MS, USA"
0500000US28067,28067,"Jones County, Mississippi",67870,*****,2010,"Jones County, MS, USA"
0500000US28075,28075,"Lauderdale County, Mississippi",80229,*****,2010,"Lauderdale County, MS, USA"
0500000US28081,28081,"Lee County, Mississippi",83048,*****,2010,"Lee County, MS, USA"
0500000US28089,28089,"Madison County, Mississippi",95552,*****,2010,"Madison County, MS, USA"
0500000US28121,28121,"Rankin County, Mississippi",142018,*****,2010,"Rankin County, MS, USA"
0500000US29019,29019,"Boone County, Missouri",163232,*****,2010,"Boone County, MO, USA"
0500000US29021,29021,"Buchanan County, Missouri",89144,*****,2010,"Buchanan County, MO, USA"
0500000US29031,29031,"Cape Girardeau County, Missouri",75895,*****,2010,"Cape Girardeau County, MO, USA"
0500000US29037,29037,"Cass County, Missouri",99723,*****,2010,"Cass County, MO, USA"
0500000US29043,29043,"Christian County, Missouri",77825,*****,2010,"Christian County, MO, USA"
0500000US29047,29047,"Clay County, Missouri",222718,*****,2010,"Clay County, MO, USA"
0500000US29051,29051,"Cole County, Missouri",76182,*****,2010,"Cole County, MO, USA"
0500000US29071,29071,"Franklin County, Missouri",101508,*****,2010,"Franklin County, MO, USA"
0500000US29077,29077,"Greene County, Missouri",275414,*****,2010,"Greene County, MO, USA"
0500000US29095,29095,"Jackson County, Missouri",675259,*****,2010,"Jackson County, MO, USA"
0500000US29097,29097,"Jasper County, Missouri",117770,*****,2010,"Jasper County, MO, USA"
0500000US29099,29099,"Jefferson County, Missouri",219084,*****,2010,"Jefferson County, MO, USA"
0500000US29165,29165,"Platte County, Missouri",89677,*****,2010,"Platte County, MO, USA"
0500000US29183,29183,"St. Charles County, Missouri",361602,*****,2010,"St Charles County, MO, USA"
0500000US29187,29187,"St. Francois County, Missouri",65498,*****,2010,"St Francois County, MO, USA"
0500000US29189,29189,"St. Louis County, Missouri",998881,*****,2010,"St Louis County, MO, USA"
0500000US29510,29510,"St. Louis city, Missouri",319156,*****,2010,"St. Louis, MO, USA"
0500000US30013,30013,"Cascade County, Montana",81519,*****,2010,"Cascade County, MT, USA"
0500000US30029,30029,"Flathead County, Montana",90901,*****,2010,"Flathead County, MT, USA"
0500000US30031,30031,"Gallatin County, Montana",89658,*****,2010,"Gallatin County, MT, USA"
0500000US30063,30063,"Missoula County, Montana",109494,*****,2010,"Missoula County, MT, USA"
0500000US30111,30111,"Yellowstone County, Montana",148432,*****,2010,"Yellowstone County, MT, USA"
0500000US31055,31055,"Douglas County, Nebraska",518777,*****,2010,"Douglas County, NE, USA"
0500000US31109,31109,"Lancaster County, Nebraska",286141,*****,2010,"Lancaster County, NE, USA"
0500000US31153,31153,"Sarpy County, Nebraska",159709,*****,2010,"Sarpy County, NE, USA"
0500000US32003,32003,"Clark County, Nevada",1954260,*****,2010,"Clark County, NV, USA"
0500000US32031,32031,"Washoe County, Nevada",422528,*****,2010,"Washoe County, NV, USA"
0500000US33005,33005,"Cheshire County, New Hampshire",77049,*****,2010,"Cheshire County, NH, USA"
0500000US33009,33009,"Grafton County, New Hampshire",89108,*****,2010,"Grafton County, NH, USA"
0500000US33011,33011,"Hillsborough County, New Hampshire",401057,*****,2010,"Hillsborough County, NH, USA"
0500000US33013,33013,"Merrimack County, New Hampshire",146400,*****,2010,"Merrimack County, NH, USA"
0500000US33015,33015,"Rockingham County, New Hampshire",295360,*****,2010,"Rockingham County, NH, USA"
0500000US33017,33017,"Strafford County, New Hampshire",123198,*****,2010,"Strafford County, NH, USA"
0500000US34001,34001,"Atlantic County, New Jersey",274685,*****,2010,"Atlantic County, NJ, USA"
0500000US34003,34003,"Bergen County, New Jersey",906541,*****,2010,"Bergen County, NJ, USA"
0500000US34005,34005,"Burlington County, New Jersey",449149,*****,2010,"Burlington County, NJ, USA"
0500000US34007,34007,"Camden County, New Jersey",513607,*****,2010,"Camden County, NJ, USA"
0500000US34009,34009,"Cape May County, New Jersey",97253,*****,2010,"Cape May County, NJ, USA"
0500000US34011,34011,"Cumberland County, New Jersey",157149,*****,2010,"Cumberland County, NJ, USA"
0500000US34013,34013,"Essex County, New Jersey",784228,*****,2010,"Essex County, NJ, USA"
0500000US34015,34015,"Gloucester County, New Jersey",288581,*****,2010,"Gloucester County, NJ, USA"
0500000US34017,34017,"Hudson County, New Jersey",635294,*****,2010,"Hudson County, NJ, USA"
0500000US34019,34019,"Hunterdon County, New Jersey",128373,*****,2010,"Hunterdon County, NJ, USA"
0500000US34021,34021,"Mercer County, New Jersey",366789,*****,2010,"Mercer County, NJ, USA"
0500000US34023,34023,"Middlesex County, New Jersey",810986,*****,2010,"Middlesex County, NJ, USA"
0500000US34025,34025,"Monmouth County, New Jersey",630966,*****,2010,"Monmouth County, NJ, USA"
0500000US34027,34027,"Morris County, New Jersey",492694,*****,2010,"Morris County, NJ, USA"
0500000US34029,34029,"Ocean County, New Jersey",577603,*****,2010,"Ocean County, NJ, USA"
0500000US34031,34031,"Passaic County, New Jersey",501860,*****,2010,"Passaic County, NJ, USA"
0500000US34033,34033,"Salem County, New Jersey",66058,*****,2010,"Salem County, NJ, USA"
0500000US34035,34035,"Somerset County, New Jersey",324194,*****,2010,"Somerset County, NJ, USA"
0500000US34037,34037,"Sussex County, New Jersey",149239,*****,2010,"Sussex County, NJ, USA"
0500000US34039,34039,"Union County, New Jersey",537661,*****,2010,"Union County, NJ, USA"
0500000US34041,34041,"Warren County, New Jersey",108714,*****,2010,"Warren County, NJ, USA"
0500000US35001,35001,"Bernalillo County, New Mexico",664639,*****,2010,"Bernalillo County, NM, USA"
0500000US35005,35005,"Chaves County, New Mexico",65779,*****,2010,"Chaves County, NM, USA"
0500000US35013,35013,"Do�a Ana County, New Mexico",210538,*****,2010,"Doña Ana County, NM, USA"
0500000US35031,35031,"McKinley County, New Mexico",71797,*****,2010,"McKinley County, NM, USA"
0500000US35043,35043,"Sandoval County, New Mexico",132330,*****,2010,"Sandoval County, NM, USA"
0500000US35045,35045,"San Juan County, New Mexico",130145,*****,2010,"San Juan County, NM, USA"
0500000US35049,35049,"Santa Fe County, New Mexico",144606,*****,2010,"Santa Fe County, NM, USA"
0500000US35061,35061,"Valencia County, New Mexico",76759,*****,2010,"Valencia County, NM, USA"
0500000US36001,36001,"Albany County, New York",303833,*****,2010,"Albany County, NY, USA"
0500000US36005,36005,"Bronx County, New York",1386657,*****,2010,"Bronx County, NY, USA"
0500000US36007,36007,"Broome County, New York",200272,*****,2010,"Broome County, NY, USA"
0500000US36009,36009,"Cattaraugus County, New York",80229,*****,2010,"Cattaraugus County, NY, USA"
0500000US36011,36011,"Cayuga County, New York",79978,*****,2010,"Cayuga County, NY, USA"
0500000US36013,36013,"Chautauqua County, New York",134768,*****,2010,"Chautauqua County, NY, USA"
0500000US36015,36015,"Chemung County, New York",88824,*****,2010,"Chemung County, NY, USA"
0500000US36019,36019,"Clinton County, New York",82115,*****,2010,"Clinton County, NY, USA"
0500000US36027,36027,"Dutchess County, New York",297577,*****,2010,"Dutchess County, NY, USA"
0500000US36029,36029,"Erie County, New York",918652,*****,2010,"Erie County, NY, USA"
0500000US36045,36045,"Jefferson County, New York",116582,*****,2010,"Jefferson County, NY, USA"
0500000US36047,36047,"Kings County, New York",2508340,*****,2010,"Kings County, NY, USA"
0500000US36051,36051,"Livingston County, New York",65333,*****,2010,"Livingston County, NY, USA"
0500000US36053,36053,"Madison County, New York",73439,*****,2010,"Madison County, NY, USA"
0500000US36055,36055,"Monroe County, New York",744389,*****,2010,"Monroe County, NY, USA"
0500000US36059,36059,"Nassau County, New York",1341245,*****,2010,"Nassau County, NY, USA"
0500000US36061,36061,"New York County, New York",1586698,*****,2010,"New York County, NY, USA"
0500000US36063,36063,"Niagara County, New York",216546,*****,2010,"Niagara County, NY, USA"
0500000US36065,36065,"Oneida County, New York",234845,*****,2010,"Oneida County, NY, USA"
0500000US36067,36067,"Onondaga County, New York",467204,*****,2010,"Onondaga County, NY, USA"
0500000US36069,36069,"Ontario County, New York",108116,*****,2010,"Ontario County, NY, USA"
0500000US36071,36071,"Orange County, New York",373355,*****,2010,"Orange County, NY, USA"
0500000US36075,36075,"Oswego County, New York",122114,*****,2010,"Oswego County, NY, USA"
0500000US36079,36079,"Putnam County, New York",99713,*****,2010,"Putnam County, NY, USA"
0500000US36081,36081,"Queens County, New York",2233841,*****,2010,"Queens County, NY, USA"
0500000US36083,36083,"Rensselaer County, New York",159428,*****,2010,"Rensselaer County, NY, USA"
0500000US36085,36085,"Richmond County, New York",469363,*****,2010,"Richmond County, NY, USA"
0500000US36087,36087,"Rockland County, New York",312183,*****,2010,"Rockland County, NY, USA"
0500000US36089,36089,"St. Lawrence County, New York",111894,*****,2010,"St Lawrence County, NY, USA"
0500000US36091,36091,"Saratoga County, New York",219960,*****,2010,"Saratoga County, NY, USA"
0500000US36093,36093,"Schenectady County, New York",154889,*****,2010,"Schenectady County, NY, USA"
0500000US36101,36101,"Steuben County, New York",98930,*****,2010,"Steuben County, NY, USA"
0500000US36103,36103,"Suffolk County, New York",1494434,*****,2010,"Suffolk County, NY, USA"
0500000US36105,36105,"Sullivan County, New York",77500,*****,2010,"Sullivan County, NY, USA"
0500000US36109,36109,"Tompkins County, New York",101620,*****,2010,"Tompkins County, NY, USA"
0500000US36111,36111,"Ulster County, New York",182435,*****,2010,"Ulster County, NY, USA"
0500000US36113,36113,"Warren County, New York",65697,*****,2010,"Warren County, NY, USA"
0500000US36117,36117,"Wayne County, New York",93753,*****,2010,"New York, IA 50238, USA"
0500000US36119,36119,"Westchester County, New York",950541,*****,2010,"Westchester County, NY, USA"
0500000US37001,37001,"Alamance County, North Carolina",151528,*****,2010,"Alamance County, NC, USA"
0500000US37019,37019,"Brunswick County, North Carolina",107992,*****,2010,"Brunswick County, NC, USA"
0500000US37021,37021,"Buncombe County, North Carolina",238832,*****,2010,"Buncombe County, NC, USA"
0500000US37023,37023,"Burke County, North Carolina",90771,*****,2010,"Burke County, NC, USA"
0500000US37025,37025,"Cabarrus County, North Carolina",178588,*****,2010,"Cabarrus County, NC, USA"
0500000US37027,37027,"Caldwell County, North Carolina",82998,*****,2010,"Caldwell County, NC, USA"
0500000US37031,37031,"Carteret County, North Carolina",66685,*****,2010,"Carteret County, NC, USA"
0500000US37035,37035,"Catawba County, North Carolina",154389,*****,2010,"Catawba County, NC, USA"
0500000US37045,37045,"Cleveland County, North Carolina",98050,*****,2010,"Cleveland County, NC, USA"
0500000US37049,37049,"Craven County, North Carolina",103908,*****,2010,"Craven County, NC, USA"
0500000US37051,37051,"Cumberland County, North Carolina",320267,*****,2010,"Cumberland County, NC, USA"
0500000US37057,37057,"Davidson County, North Carolina",162930,*****,2010,"Davidson County, NC, USA"
0500000US37063,37063,"Durham County, North Carolina",268454,*****,2010,"Durham County, NC, USA"
0500000US37067,37067,"Forsyth County, North Carolina",351335,*****,2010,"Forsyth County, NC, USA"
0500000US37071,37071,"Gaston County, North Carolina",206213,*****,2010,"Gaston County, NC, USA"
0500000US37081,37081,"Guilford County, North Carolina",489681,*****,2010,"Guilford County, NC, USA"
0500000US37085,37085,"Harnett County, North Carolina",115733,*****,2010,"Harnett County, NC, USA"
0500000US37089,37089,"Henderson County, North Carolina",106978,*****,2010,"Henderson County, NC, USA"
0500000US37097,37097,"Iredell County, North Carolina",159771,*****,2010,"Iredell County, NC, USA"
0500000US37101,37101,"Johnston County, North Carolina",169735,*****,2010,"Johnston County, NC, USA"
0500000US37109,37109,"Lincoln County, North Carolina",78450,*****,2010,"Lincoln County, NC, USA"
0500000US37119,37119,"Mecklenburg County, North Carolina",923427,*****,2010,"Mecklenburg County, NC, USA"
0500000US37125,37125,"Moore County, North Carolina",88569,*****,2010,"Moore County, NC, USA"
0500000US37127,37127,"Nash County, North Carolina",95938,*****,2010,"Nash County, NC, USA"
0500000US37129,37129,"New Hanover County, North Carolina",203341,*****,2010,"New Hanover County, NC, USA"
0500000US37133,37133,"Onslow County, North Carolina",179471,*****,2010,"Onslow County, NC, USA"
0500000US37135,37135,"Orange County, North Carolina",134197,*****,2010,"Orange County, NC, USA"
0500000US37147,37147,"Pitt County, North Carolina",168817,*****,2010,"Pitt County, NC, USA"
0500000US37151,37151,"Randolph County, North Carolina",141960,*****,2010,"Randolph County, NC, USA"
0500000US37155,37155,"Robeson County, North Carolina",134473,*****,2010,"Robeson County, NC, USA"
0500000US37157,37157,"Rockingham County, North Carolina",93641,*****,2010,"Rockingham County, NC, USA"
0500000US37159,37159,"Rowan County, North Carolina",138446,*****,2010,"Rowan County, NC, USA"
0500000US37161,37161,"Rutherford County, North Carolina",67772,*****,2010,"Rutherford County, NC, USA"
0500000US37171,37171,"Surry County, North Carolina",73694,*****,2010,"Surry County, NC, USA"
0500000US37179,37179,"Union County, North Carolina",202206,*****,2010,"Union County, NC, USA"
0500000US37183,37183,"Wake County, North Carolina",906969,*****,2010,"Wake County, NC, USA"
0500000US37191,37191,"Wayne County, North Carolina",122907,*****,2010,"Wayne County, NC, USA"
0500000US37193,37193,"Wilkes County, North Carolina",69287,*****,2010,"Wilkes County, NC, USA"
